Dextromethorphan	5HT1A	2.89180516334e-034	0.701342	Pass	0.948056537102474	5HT1A_RAT	3350	313
Dextromethorphan	5HT1A	3.12428649808e-017	0.643505	Pass	0.972972972972973	5HT1A_MOUSE	3350	313
Levorphanol	5HT1A	4.32078305719e-050	0.75265	Pass	0.933807829181495	5HT1A_HUMAN	3350	321
Levorphanol	5HT1A	2.79689885707e-033	0.733333	Pass	0.948056537102474	5HT1A_RAT	3350	321
Levorphanol	5HT1A	1.89772430554e-016	0.613982	Pass	0.972972972972973	5HT1A_MOUSE	3350	321
Methsuximide	OPRM	5.79286819969e-050	0.603352	Pass	0.105200945626478	OPRM_RAT	4988	322
Methsuximide	OPRM	7.57358852067e-022	0.572139	Pass	0.227941176470588	OPRM_CAVPO	4988	322
Methsuximide	OPRM	2.47956038368e-007	0.55794	Pass	0.137037037037037	OPRM_MOUSE	4988	322
Methsuximide	OPRM	3.02929890362e-013	0.585586	Fail	8.0269058296e-002	OPRM_HUMAN	4988	322
Fenclofenac	PGH1	8.81683189161e-050	0.5	Pass	0.661538461538462	PGH1_BOVIN	5742	323
Moclobemide	DRD3	9.51477705364e-050	0.473684	Pass	0.923772609819121	DRD3_HUMAN	1814	324
Moclobemide	DRD3	5.83216459219e-021	0.423729	Pass	0.943952802359882	DRD3_RAT	1814	324
Dextromethorphan	DRD2	1.71486800623e-049	0.726351	Pass	0.872340425531915	DRD2_BOVIN	1813	329
Dextromethorphan	DRD2	2.0427750907e-023	0.71	Pass	0.925984878631118	DRD2_HUMAN	1813	329
Dextromethorphan	DRD2	1.60084437038e-019	0.765101	Pass	0.924510717614166	DRD2_RAT	1813	329
Dyclonine_hydrochloride	ESR2	2.09417017462e-049	0.45614	Pass	0.317923186344239	ESR2_HUMAN	2100	330
Dyclonine_hydrochloride	ESR2	1.58981474464e-025	0.430769	Pass	0.25531914893617	ESR2_RAT	2100	330
Praziquantel	OPRD	1.16638183227e-048	0.69697	Pass	0.196319018404908	OPRD_RAT	4985	334
Praziquantel	OPRD	3.24132144355e-032	0.655589	Pass	0.298076923076923	OPRD_PIG	4985	334
Praziquantel	OPRD	2.13491948957e-023	0.660436	Pass	0.100325379609544	OPRD_HUMAN	4985	334
